txt file,lines,sentence,leave out,meaning,construction,subject,causer type,theme type,theme phrase,notes
wlp_spok_2011.txt,1686890-1686957,"""So, you know, you did, you know, manage to break in, and again I have to say, not easy at the time you started trying to break into the business: single mom yourself with two kids, had n't gone to college, as you mentioned, something that you were sensitive about, but you did get in.",,break_in_enter,unergative,underlying,,,,
wlp_news_2008.txt,1682537-1682569,"// The Amish here in Lancaster County may go to the hospital if they break an arm or need surgery, but when it's time to give birth they stay home.",,separate_into_parts,causative,underlying,human,body part,an arm,"causer not agentive, body part"
wlp_spok_1998.txt,1620426-1620435,We need to go to break on that Greeta.,Yes:noun,,,,,,,
wlp_news_2007.txt,4357940-4357945,So let's break rules.,,violate,causative,underlying,human,rule object,rules,
wlp_spok_1996.txt,183161-183175,They're going to be playing around and they're going to break things.,,separate_into_parts,causative,underlying,human,artificial,things,
wlp_fic_1998.txt,205752-205772,"The prisoners break up labor, struggles with the work.",,break_up_end,causative,underlying,,,,
wlp_fic_2009.txt,5056-5070,"""I heard her ribs break when they tried to start her heart again.",,separate_into_parts,unaccusative,promoted,NA,body part,her ribs,body part
wlp_fic_2004.txt,4256285-4256310,"What if I break a pot? What if I ruin her beautiful flowers? What if-"""" Enough!"" said Ruby Lee.",,separate_into_parts,causative,underlying,human,artificial,a pot,"inanimate, artificial, telic, atomic"
wlp_fic_1995.txt,4081590-4081609,Peace offers its rewards! Has war become a habit you can not break? The question strikes deep.,,end,causative,underlying,human,abstract,a habit,
wlp_mag_2005.txt,2218906-2218926,"You learn to trust your eye, to know which works of art are derivative and which break new ground.",,pioneer,causative,underlying,inanimate,abstract,new ground,"break ground, works of art as subject"
wlp_mag_1996.txt,1822-1879,"Which brings up the time Radio was so fixated on the hot dog he was carrying before a game at Greenwood High that when he slipped on the wet grass, rather than release his cargo and use his hand to break the fall, he salvaged the frankfurter and landed on his wrist, fracturing it.",,lessen,causative,underlying,human,dynamic,his fall,break one's fall
wlp_mag_2004.txt,1755625-1755644,SCENARIO#5 How to break up a fight at a soccer game (at your own risk) 1.,,break_up_end,causative,underlying,,dynamic,a fight,
wlp_mag_1998.txt,3811244-3811280,"""Lieber and other researchers have found that women are not as well equipped as men to break down alcohol, because they have less of the enzyme produced in the stomach needed to do so.",,break_down_separate_into_parts,causative,underlying,,natural,alcohol,molecule
wlp_acad_2007.txt,818590-818634,"While chances exist at every level of education-- early-childhood, K-12, and postsecondary-- to help break the cycle of poverty, a recent volume by the Washington-based Brookings Institution suggests that too often schools perpetuate rather than reduce class differences.",,end,causative,underlying,abstract,dynamic,the cycle of poverty,desirable that it is broken
wlp_fic_2000.txt,682470-682481,I watched the bubbles rise and break through the tinted drink.,,break_through_pass_through,unergative,underlying,,,,
wlp_spok_2003.txt,1539621-1539644,And I felt like I was going to have to break out real soon; otherwise I was n't going to make it.,,break_out_escape,unergative,underlying,,human,I,
wlp_mag_1996.txt,2579370-2579396,"""By asking that the testimony be eliminated,"" the Atlanta Constitution noted, the defense"" virtually admit their failure to break down Conley.",,break_down_succumb,causative,underlying,,human,Conley,
wlp_fic_1996.txt,1094530-1094582,"The legal phrase Ed Alexander would use to describe our union was irreparably broken, but a marriage is not a car, or for that matter a board; an idea can not simply break like that: it first has to be worn out by years of self-reliance and neglect.",,end,unaccusative,promoted,NA,abstract,an idea,
wlp_fic_1992.txt,405404-405423,"The rain beat harder against the windows, and for an instant Rose was afraid the glass would break.",,separate_into_parts,unaccusative,promoted,natural force,artificial,the glass,"inanimate, artificial, telic, atomic"
wlp_spok_2002.txt,3313707-3313714,Rock steady ca n't break my world.,,separate_into_parts,causative,underlying,,,,
wlp_mag_2008.txt,3738262-3738288,"TEST Audiogram Rock concerts, noisy traffic, and even just wearing extraloud headphones can break down the inner ear cells that control hearing over time.",,break_down_destroy,causative,underlying,,natural,the inner ear cells that control hearing over time,"inanimate, natural"
wlp_spok_2003.txt,1492695-1492701,Comin' to break it off.,,break_off_end,causative,underlying,,unknown,it,
wlp_acad_2006.txt,2872975-2872992,Providers need to carefully assess for any evidence of an open fracture or break in the skin.,Yes:noun,,,,,,,
wlp_news_1995.txt,4586067-4586093,"Know which mark he had his eye on recently?"" I'd like to break coach Thenell's record,"" he said.",,surpass,causative,underlying,human,abstract,coach Thenell's record,break a mark/record
wlp_mag_1992.txt,70099-70137,"As he still does on such days, Aaron read other letters, letters of hatred and cruelty and ignorance that America once sent its Home Run King, missives that break his heart but somehow sustain him.",,experience_sorrow,causative,underlying,abstract,abstract,his heart,causer: content of missiles; body part in metaphorical sense
wlp_mag_2011.txt,3862339-3862393,"More difficult will be to sit down at a communal table, break bread and hard heads, and talk over the hard matters, always remembering that across the divide sits not the"" enemy,"" not a representative of a different political party or ideology, but brothers and sisters tous.",,eat_with_sb,causative,underlying,human,artificial,bread,break bread
wlp_acad_1997.txt,1020610-1020619,They'd break up fascist meetings with baseball bats.,,break_up_destroy,causative,underlying,,dynamic,fascist meetings,
wlp_spok_2009.txt,1768348-1768356,Theyre not going to break into somebodys locker.,,break_into_intrude,unergative,underlying,,,,
wlp_acad_1995.txt,2622707-2622750,This intellectual Autodidacticism also influenced the ease with which both Bronte and Woolf were able to break with the fictional conventions of the past and turn to new literary ideas and forms.,,break_with_detach,unergative,underlying,,,,
wlp_news_1992.txt,4299478-4299514,"""Ditka makes moves-- Coach Mike Ditka shook up the Chicago Bears' lineup in an effort to motivate the players for Sunday's game at Tampa Bay and break their two-game losing streak.",,end,causative,underlying,human,abstract,their two-game losing streak,
wlp_news_2000.txt,3420329-3420344,Metro hopes to break ground in 2002 and have the system running by 2004.,,begin_construction,causative,underlying,human,abstract,ground,break ground
wlp_spok_1992.txt,2886429-2886448,SU Officials say trying to salvage the sub might break it apart and increase the risk of nuclear accident.,,break_apart_detach,causative,underlying,,inanimate,sub,
wlp_fic_2011.txt,1436471-1436494,"Then Uncle Poot would ask the tree to sacrifice and break the living branch, and Danny's punishment would be severe indeed.",,separate_into_parts,causative,underlying,animate,natural,the living branch,"inanimate, natural"
wlp_news_2002.txt,1968847-1968863,The company said it did not break the law and that it settled to avoid litigation.,,violate,causative,underlying,human,rule object,the law,
wlp_fic_1993.txt,3220854-3220859,It'll break your heart.,,experience_sorrow,causative,underlying,dynamic,body part,your heart,"""Don't ever try to make a living out of it. It'll break your heart."""
wlp_news_2007.txt,3800125-3800148,"Neck gaiter (fleece): Hats and gloves go without saying, but this pocket-stuffer can make or break a ski day.",,cause_to_fail,causative,underlying,dynamic,dynamic,a ski day,
wlp_spok_1999.txt,2284979-2285003,"The replays do n't do credit to what you see when he's live on the field, and things just break for him.",,happen,unaccusative,promoted,NA,abstract,things,
wlp_fic_2009.txt,341632-341681,"I waited patiently, nearly holding my breath so as not to break the spell when Father began,"" Over the years, I have wanted to tell you--"" But this sentence, though repeated, was never finished, and eventually I gave up hope.",,end,causative,underlying,human,abstract,the spell,desirable that it is broken
wlp_news_1993.txt,2716846-2716909,"STAN corpse' The Editors: The recent restriction on smoking in public places is an attempt to save lives- it is not discrimination, as a letter writer recently opined, nor is it an attempt by"" do-gooders"" to reform smokers and help them break their habit.",,end,causative,underlying,human,abstract,their habit,resistance to break
wlp_fic_1992.txt,255663-255702,My next fantasy was to break even and eventually sell the caf and use the money (if there was any) to move to a women's community in the country where I could fulfill my homesteading dream.,,break_even_profit=loss,unergative,underlying,,,,
wlp_spok_2011.txt,433566-433683,"I just, I really, really wanted her to talk to me.@!CHRIS-CUOMO-@1-ABC#@(Voiceover) Then, why did she wear a disguise? And what were those weapons for?@!POLICE-OFFICER-@1M# You could use this hammer to break out the window to get in the car, could n't you?@!LISA-NOWAK-@1FORME# Well, I guess if I'd thought of that...@!POLICE-OFFICER-@1M# Or maybe hit her over the head and try and kill her?@!LISA-NOWAK-@1FORME# No, no, no, no.@!POLICE-OFFICER-@1M# So basically, your intent was just to scare the (censored by network) out of her basically?@!LISA-NOWAK-@1FORME# I did n't know what I wanted to do.",,break_out_separate_into_parts,causative,underlying,,artificial,the window,
